id,latitude_deg,longitude_deg
SBYS,-21.98460007,-47.33480072
SBZM,-21.513086,-43.173069
SC-0001,-4.32,55.69
SC-0002,-4.320172,55.692365
SC00,34.67440033,-82.00140381
SC01,33.03900146,-81.29429626
SC02,32.41690063,-80.68730164
SC03,33.55709839,-80.64839935
SC04,34.95569992,-81.05809784
SC05,32.49129868,-80.61509705
SC06,32.63209915,-80.09230042
SC07,33.67580032,-80.9496994
SC08,35.05009842,-81.13729858
SC09,33.68709946,-80.2111969
SC10,35.17850113,-81.81790161
SC11,34.03350067,-80.89980316
SC12,32.67210007,-81.311203
SC13,33.84069824,-81.18370056
SC14,34.06259918,-81.40979767
SC15,32.63209915,-80.5039978
SC16,34.37789917,-80.00530243
SC17,33.35789871,-80.45980072
SC18,34.00040054,-81.10399628
SC19,34.16770172,-80.07759857
SC1A,-20.42709923,-69.64150238
SC20,33.48429871,-81.82589722
SC21,33.94179916,-78.83309937
SC22,34.0279007,-81.03340149
SC23,33.76399994,-81.35870361
SC24,34.67169952,-82.91359711
SC25,34.42269897,-79.88480377
SC26,34.80810165,-82.99859619
SC27,34.10100174,-80.12560272
SC28,33.65209961,-78.99420166
SC29,34.1106987,-79.90149689
SC30,33.28359985,-81.72640228
SC31,34.71879959,-80.78369904
SC32,34.65039825,-82.50350189
SC33,34.82429886,-82.25980377
SC34,34.29710007,-82.68370056
SC35,33.08959961,-81.0082016
SC36,35.12469864,-82.32640076
SC37,33.27180099,-80.25430298
SC38,33.70750046,-80.08059692
SC39,34.80855328,-82.07737684
SC40,35.05730057,-81.94480133
SC41,33.66609955,-80.24389648
SC42,32.68690109,-80.10639954
SC43,34.59370041,-82.39900208
SC44,34.12879944,-80.54730225
SC45,33.88399887,-81.38179779
SC46,33.85100174,-81.54840088
SC47,34.76139832,-82.16139984
SC48,33.88430023,-79.99980164
SC50,32.69739914,-80.22589874
SC51,32.70460129,-80.25319672
SC52,34.81230164,-82.81880188
SC53,34.6833992,-82.81790161
SC54,34.98680115,-81.95339966
SC55,33.00569916,-81.04840088
SC56,34.36349869,-81.99320221
SC57,33.88430023,-80.49479675
SC58,34.8470993,-82.25180054
SC59,34.76399994,-82.39430237
SC60,33.90409851,-79.68399811
SC61,34.61790085,-80.15170288
SC62,32.85240173,-81.08869934
SC63,34.29660034,-81.31330109
SC64,33.53960037,-80.83070374
SC65,32.82379913,-79.80670166
SC66,34.68489838,-81.73339844
SC67,34.90990067,-81.07479858
SC68,32.32189941,-80.49120331
SC69,33.12060165,-80.95079803
SC70,34.72499847,-83.08499908
SC71,32.78710175,-79.95259857
SC72,34.82289886,-82.14820099
SC73,34.29090118,-81.60669708
SC74,32.4618988,-80.60089874
SC75,34.99819946,-82.73490143
SC76,34.80270004,-80.68009949
SC77,34.01459885,-81.01200104
SC78,35.09069824,-82.49539948
SC79,34.61130142,-80.44979858
SC80,34.6678009,-82.70999908
SC81,34.1515007,-82.35369873
SC82,34.58470154,-82.35169983
SC83,34.16030121,-82.38330078
SC84,35.11650085,-81.56150055
SC85,34.68349838,-81.18399811
SC86,34.86460114,-82.56759644
SC87,33.44279861,-80.45559692
SC88,35.14730072,-81.79429626
SC89,34.47499847,-79.39360046
SC90,33.67610168,-80.94830322
SC91,33.30649948,-80.84819794
SC92,34.10319901,-82.28179932
SC93,34.36600113,-79.82420349
SC94,33.88940048,-79.50640106
SC95,33.62929916,-81.32969666
SC96,34.56029892,-82.93530273
SC97,34.72669983,-82.33969879
SC98,33.0542984,-80.08339691
SC99,33.96390152,-81.35919952
SCAA,-41.04277802,-73.04750061
SCAB,-33.658694,-71.289877
SCAC,-41.904251,-73.796571
SCAD,-30.62861061,-71.27305603
SCAE,-18.51000023,-70.28919983
SCAF,-34.05559921,-71.23690033
SCAG,-34.55147558,-71.33589149
SCAH,-42.44940186,-73.52469635
SCAJ,-36.14527893,-71.76305389
SCAK,-36.91944504,-71.57749939
SCAL,-47.115556,-72.480278
SCAM,-34.86500168,-71.10194397
SCAN,-32.81420135,-70.646698
SCAO,-34.73305511,-71.7408371
SCAP,-43.61190033,-71.80609894
SCAQ,-40.19829941,-72.02919769
SCAR,-18.3484993,-70.33869934
SCAS,-45.39920044,-72.67030334
SCAT,-27.26119995,-70.77919769
SCAU,-33.89360046,-70.88559723
SCAV,-36.61027908,-72.03833008
SCAY,-42.31083298,-72.79027557
SCAZ,-54.47972107,-68.9366684
SCBA,-45.91609955,-71.6894989
SCBB,-37.587222,-72.503611
SCBC,-44.23110962,-71.86416626
SCBD,-34.68444443,-71.20610809
SCBE,-22.14109993,-70.06289673
SCBI,-54.04499817,-68.83166504
SCBN,-40.40060043,-72.66139984
SCBO,-63.344,-57.842
SCBQ,-33.5617981,-70.68840027
SCBR,-47.39194489,-72.31749725
SCBS,-52.29999924,-68.93333435
SCBT,-42.0288887,-72.09610748
SCBU,-35.341435,-70.9108
SCBV,-35.18972397,-71.29666901
SCCA,-35.97138977,-72.22499847
SCCB,-31.22194481,-71.07027435
SCCC,-46.58330154,-71.68740082
SCCE,-35.896389,-72.055833
SCCF,-22.49819946,-68.9036026
SCCG,-31.06388855,-70.95444489
SCCH,-36.58250046,-72.03140259
SCCI,-53.00260162,-70.854599
SCCK,-41.80030441,-72.72223663
SCCL,-27.0781002,-70.79530334
SCCM,-39.82500076,-72.08249664
SCCN,-35.88027954,-72.32722473
SCCP,-40.620277,-72.84639
SCCQ,-30.198889,-71.246944
SCCR,-47.78777695,-73.52027893
SCCS,-33.27750015,-71.45639038
SCCT,-35.30860138,-72.39279938
SCCU,-38.15805435,-71.42388916
SCCV,-33.41279984,-71.16560364
SCCY,-45.59420013,-72.10610199
SCDA,-20.53520012,-70.1812973
SCDD,-41.23472214,-72.51499939
SCDH,-42.48888779,-72.35055542
SCDI,-32.14305496,-71.50527954
SCDL,-32.4719429,-70.99305725
SCDM,-34.87805557,-72.14555359
SCDQ,-37.5233345,-71.72611237
SCDS,-36.0055542,-71.76667023
SCDW,-53.6106987,-70.47049713
SCEA,-43.00611115,-72.47833252
SCEB,-47.18416595,-71.97611237
SCEC,-29.14489937,-70.88780212
SCED,-35.15499878,-71.58528137
SCEG,-33.70999908,-70.91305542
SCEH,-37.647221,-71.753891
SCEK,-34.73972321,-71.32472229
SCEL,-33.39300156,-70.78579712
SCEO,-36.13027954,-71.85749817
SCEP,-33.72499847,-70.51029968
SCER,-32.79019928,-71.521698
SCES,-26.31110001,-69.76519775
SCET,-34.47555542,-71.01416779
SCEV,-41.11700058,-73.05000305
SCEX,-46.353611,-73.327778
SCEY,-48.20145174,-72.32758999
SCFA,-23.44449997,-70.44509888
SCFC,-46.55110931,-72.21805573
SCFF,-28.52638817,-71.06194305
SCFI,-41.09500122,-73.12666321
SCFJ,-30.68000031,-71.57861328
SCFK,-36.64138794,-72.01667023
SCFL,-33.27999878,-71.3792038
SCFM,-53.25370026,-70.31919861
SCFN,-53.799,-69.12
SCFO,-35.4580574,-71.28111267
SCFR,-41.13083267,-73.06472015
SCFS,-42.67889023,-73.89666748
SCFT,-43.18920135,-71.85109711
SCFU,-40.06639862,-72.53780365
SCFX,-26.29389954,-80.09619904
SCGA,-40.00189972,-73.6964035
SCGB,-37.97777939,-72.92944336
SCGC,-79.777778,-83.320833
SCGE,-37.40169907,-72.42539978
SCGF,-40.140833,-72.283611
SCGH,-37.46972275,-72.13861084
SCGI,-36.00111008,-71.82944489
SCGL,-34.16916656,-71.53111267
SCGM,-34.36111069,-70.88194275
SCGN,-42.56361008,-72.59972382
SCGO,-37.79470062,-72.68720245
SCGP,-39.5306015,-72.34999847
SCGS,-37.17722321,-72.07971954
SCGU,-24.13640022,-69.82859802
SCGV,-29.084444,-71.467222
SCGY,-39.05305481,-71.9936142
SCGZ,-54.93109894,-67.626297
SCHA,-27.2968998,-70.4131012
SCHC,-33.26777649,-70.64722443
SCHD,-42.52444458,-72.81694794
SCHE,-37.19972229,-71.89666748
SCHG,-34.39861298,-71.37110901
SCHH,-46.79360962,-72.79528046
SCHK,-40.15859985,-73.65440369
SCHL,-33.33527756,-70.91110992
SCHM,-38.40999985,-73.90083313
SCHN,-39.86579895,-72.13140106
SCHO,-31.88277817,-71.47638702
SCHP,-36.07749939,-71.77972412
SCHR,-47.24380112,-72.58840179
SCHT,-43.61305618,-72.89749908
SCHU,-28.0988884,-71.14666748
SCHW,-42.02861023,-72.6894455
SCIA,-42.59972382,-73.21221924
SCIB,-42.30833435,-73.14221954
SCIC,-34.96666718,-71.21639252
SCID,-52.87361145,-70.75
SCIE,-36.77270126,-73.06310272
SCIF,-40.2057991,-72.23139954
SCIH,-45.14777756,-73.50861359
SCII,-46.28583145,-71.94777679
SCIK,-42.74666595,-72.97055817
SCIL,-31.57780075,-71.1108017
SCIM,-38.38499832,-73.86889648
SCIO,-48.93357849,-72.79961395
SCIP,-27.16480064,-109.4219971
SCIR,-33.66500092,-78.92970276
SCIS,-37.0261116,-73.50694275
SCIT,-52.95500183,-70.03279877
SCIV,-35.75690079,-71.40419769
SCJC,-36.58111191,-72.77333069
SCJK,-40.88444519,-72.36888885
SCJO,-40.61119843,-73.06099701
SCJV,-35.54805374,-71.77610779
SCKA,-36.49305725,-71.89694214
SCKB,-39.05749893,-71.68972015
SCKC,-38.90694427,-72.21527863
SCKD,-40.46780014,-72.68499756
SCKE,-35.8544426,-72.64583588
SCKI,-34.9038887,-71.2013855
SCKK,-35.38499832,-71.10666656
SCKL,-33.33111191,-70.84999847
SCKM,-41.48333359,-72.30000305
SCKN,-34.98916626,-72.01889038
SCKO,-37.99388885,-72.2491684
SCKP,-20.75049973,-68.6835022
SCKQ,-39.32694626,-72.02722168
SCKT,-36.49888992,-72.68000031
SCLA,-38.54277802,-72.45471954
SCLB,-37.65805435,-73.62944794
SCLC,-33.38079834,-70.5821991
SCLD,-41.86669922,-71.93440247
SCLE,-24.29470062,-69.13169861
SCLF,-40.24420166,-72.23690033
SCLG,-35.34277725,-71.77694702
SCLI,-34.78333282,-72.05083466
SCLJ,-43.97527695,-72.41305542
SCLK,-39.05749893,-72.07416534
SCLL,-28.59639931,-70.7559967
SCLM,-35.5,-71.88083649
SCLN,-35.86169815,-71.54859924
SCLO,-46.76555634,-72.81833649
SCLP,-35.2155571,-71.10861206
SCLQ,-32.45249939,-71.25888824
SCLR,-42.78055573,-72.64472198
SCLS,-38.54888916,-72.14583588
SCLU,-34.35250092,-71.66388702
SCLV,-32.13805389,-71.39805603
SCLY,-37.2163887,-73.23305511
SCMA,-43.7863884,-72.95027924
SCMB,-23.55360031,-70.39610291
SCMC,-46.74555588,-72.52610779
SCME,-33.67610931,-71.14333344
SCMF,-39.25583267,-72.34333038
SCMG,-35.57055664,-72.00389099
SCMH,-34.28722382,-71.55833435
SCMI,-30.73749924,-70.85972595
SCMK,-43.89500046,-73.7388916
SCML,-38.856111,-71.8125
SCMN,-33.85720062,-70.77030182
SCMO,-35.1902771,-71.41860962
SCMP,-33.67388916,-71.19361115
SCMR,-34.169167,-71.531111
SCMS,-36.010278,-71.594444
SCMU,-34.28111267,-71.94694519
SCMV,-35.10583496,-71.32777405
SCMY,-22.70361137,-70.28250122
SCMZ,-34.15166855,-71.4458313
SCNA,-35.976389,-71.597222
SCND,-47.47305679,-72.95194244
SCNE,-22.30722237,-69.70500183
SCNG,-39.55059814,-72.29029846
SCNH,-38.683333,-72.243889
SCNI,-36.43444443,-72.15694427
SCNK,-31.87305641,-70.61833191
SCNM,-37.7761116,-73.38361359
SCNO,-40.89286804,-72.87999725
SCNR,-34.32027817,-70.92028046
SCNS,-52.39611053,-69.75694275
SCNT,-51.67150116,-72.52839661
SCNY,-54.83139038,-68.83166504
SCOA,-30.78944397,-71.61833191
SCOB,-30.643333,-71.401944
SCOC,-40.99305725,-72.65972137
SCOE,-34.96222305,-71.01638794
SCOH,-48.46921158,-72.5643158
SCOI,-34.912778,-71.660833
SCOL,-40.6894455,-72.34555817
SCOM,-32.99750137,-71.17222595
SCON,-43.13669968,-73.63500214
SCOO,-44.0975,-73.096944
SCOP,-40.56916809,-73.12999725
SCOS,-40.54719925,-73.1556015
SCOT,-30.67650032,-71.40100098
SCOV,-30.55920029,-71.17559814
SCOY,-30.43055534,-71.53221893
SCPA,-24.63940048,-70.34889984
SCPB,-41.66222382,-72.30222321
SCPC,-39.2928009,-71.91590118
SCPE,-22.92169952,-68.15840149
SCPF,-41.45777893,-72.91860962
SCPG,-39.65330124,-72.36029816
SCPH,-44.38560104,-72.59420013
SCPI,-36.586667,-71.807778
SCPK,-44.74583435,-72.70055389
SCPL,-40.12889862,-72.66169739
SCPM,-34.39416504,-72.01916504
SCPN,-42.54611206,-72.49416351
SCPO,-34.32805634,-70.96416473
SCPP,-37.8488884,-72.0083313
SCPQ,-42.340388,-73.715693
SCPR,-40.94333267,-73.16999817
SCPS,-27.3516674,-70.58944702
SCPT,-34.613056,-71.375833
SCPU,-41.05416489,-72.0083313
SCPV,-41.34939957,-72.94670105
SCPW,-34.40888977,-71.16889191
SCPX,-52.59166718,-68.75
SCPY,-51.26222229,-72.33750153
SCPZ,-80.31829834,-81.30809784
SCQC,-38.3330574,-72.58694458
SCQE,-42.46722412,-73.33583069
SCQI,-38.74972153,-71.21778107
SCQK,-38.3516655,-73.48860931
SCQL,-32.85111237,-71.2463913
SCQM,-40.638332,-73.127792
SCQO,-45.580556,-73.225556
SCQP,-38.9259,-72.6515
SCQR,-36.13444519,-72.80444336
SCQT,-30.09639931,-71.3640976
SCQW,-42.15277863,-73.51694489
SCQX,-42.89305496,-73.47638702
SCQY,-38.44990158,-71.35479736
SCR,41.4802,-75.772
SCRA,-26.33250046,-70.6072998
SCRB,-47.98583221,-73.1388855
SCRC,-44.62638855,-71.6388855
SCRD,-33.06809998,-71.55750275
SCRE,-44.5,-71.3216629
SCRF,-46.63888931,-73.84999847
SCRG,-34.17369843,-70.77570343
SCRH,-42.58555603,-72.4944458
SCRI,-41.733334,-71.966667
SCRL,-34.20111084,-71.48166656
SCRM,-62.19079971,-58.98669815
SCRN,-41.962223,-72.453888
SCRO,-34.95888901,-71.1827774
SCRP,-34.10580063,-71.51280212
SCRQ,-40.52190018,-72.77279663
SCRR,-40.365278,-72.776667
SCRS,-33.488889,-71.405556
SCRT,-35.96055603,-71.79333496
SCRU,-46.45333481,-72.6883316
SCRV,-38.611389,-72.128889
SCRW,-34.54861069,-72.04528046
SCRZ,-34.443333,-71.706111
SCSA,-33.02861023,-70.87999725
SCSB,-52.73669815,-69.33360291
SCSD,-34.56579971,-70.96829987
SCSE,-29.91620064,-71.19950104
SCSF,-32.74580002,-70.70500183
SCSG,-33.35329819,-71.62609863
SCSH,-39.06277847,-73.16999817
SCSI,-23.64889908,-68.30500031
SCSJ,-35.6297226,-71.69972229
SCSK,-35.66305542,-71.30361176
SCSM,-23.58527756,-68.38277435
SCSN,-33.65639877,-71.61440277
SCSO,-34.12083435,-71.52722168
SCSP,-32.223611,-70.8
SCSQ,-40.34111023,-73.3172226
SCSR,-42.08333206,-71.8638916
SCSS,-53.31700134,-68.65000153
SCST,-42.49029922,-73.77279663
SCSU,-38.91916656,-72.3666687
SCSV,-34.44889069,-71.38583374
SCSZ,-46.59999847,-72.6166687
SCTA,-37.743889,-71.71
SCTB,-33.45629883,-70.54669952
SCTC,-38.76679993,-72.63710022
SCTE,-41.43889999,-73.09400177
SCTG,-30.26638794,-71.48361206
SCTH,-52.525278,-70.723889
SCTI,-33.49359894,-70.69779968
SCTL,-35.37779999,-71.60169983
SCTM,-34.97027588,-70.84638977
SCTN,-42.93280029,-72.69909668
SCTO,-38.24560165,-72.34860229
SCTP,-48.22777939,-73.29777527
SCTQ,-29.26,-70.087
SCTR,-38.27138901,-72.66249847
SCTS,-33.57555389,-71.26083374
SCTT,-25.56430054,-70.37590027
SCTU,-34.11055374,-71.71583557
SCTW,-33.32027817,-71.33611298
SCUI,-42.69583511,-72.83333588
SCUL,-36.79360962,-72.42082977
SCUM,-35.30055618,-71.33027649
SCUN,-34.81305695,-71.04611206
SCUP,-35.28222275,-71.23638916
SCUR,-36.81194305,-72.16722107
SCUT,-36.21250153,-71.54444122
SCUZ,-34.64916611,-71.3861084
SCVA,-33.35694504,-71.35416412
SCVB,-36.40027618,-71.5633316
SCVC,-29.83444405,-70.04611206
SCVD,-39.65000153,-73.08609772
SCVE,-44.27083206,-71.91666412
SCVF,-34.00722122,-71.39194489
SCVG,-39.82939911,-72.48829651
SCVH,-33.05083466,-70.70888519
SCVI,-39.3125,-72.06222534
SCVJ,-34.39583206,-71.54528046
SCVK,-34.84777832,-72.02222443
SCVL,-39.7969017,-73.24169922
SCVM,-32.94960022,-71.47859955
SCVN,-30.02689934,-70.75160217
SCVO,-38.23194504,-72.48332977
SCVQ,-34.83722305,-72.06500244
SCVS,-47.67722321,-73.06777954
SCVT,-33.76610947,-70.92388916
SCVU,-38.69583511,-72.34055328
SCVV,-40.31639862,-72.97720337
SCVY,-38.69138718,-72.28555298
SCXA,-35.23944473,-71.0708313
SCXB,-31.78666687,-71.0111084
SCXR,-40.31999969,-72.22499847
SCYB,-37.11722183,-72.41110992
SCYC,-40.6277771,-72.76222229
SCYL,-40.64139938,-72.41110229
SCYO,-42.226667,-72.693611
SCYR,-36.0316658,-71.74111176
SCYU,-40.940556,-73.011667
SCZB,-40.205278,-72.568056
SCZC,-32.59527588,-71.34722137
SCZE,-33.74499893,-70.54944611
SD-0001,15.81739998,32.51599884
SD-0002,12.9029,23.4635
SD-0003,14.220586,24.633616
SD-0004,11.256023,25.143714
SD00,42.67869949,-96.69889832
SD01,43.89970016,-98.10769653
SD03,44.05049896,-97.33509827
SD05,45.3716011,-98.47869873
SD09,43.78689957,-99.32649994
SD1,60.49140167,-151.0780029
SD13,44.86660004,-98.0719986
SD14,43.73329926,-100.3980026
SD17,45.65800095,-97.05010223
SD19,44.46530151,-97.22250366
SD21,44.37080002,-101.0090027
SD22,45.25640106,-99.77619934
SD23,43.43740082,-103.4729996
SD24,44.44720078,-103.3949966
SD25,45.45220184,-99.01229858
SD26,44.41680145,-103.4499969
SD29,43.24440002,-97.55310059
SD33,45.5,-104
SD35,44.494167,-103.394444
SD36,45.12919998,-100.7559967
SD37,45.49610138,-100.0039978
SD40,44.05780029,-103.2259979
SD41,45.53329849,-101.8339996
SD42,43.5666008,-97.53369904
SD43,44.23970032,-98.04969788
SD44,43.78329849,-99.25759888
SD45,44.87120056,-98.52120209
SD46,43.83330154,-96.85030365
SD47,45.00279999,-101.2129974
SD48,45.20000076,-102.6500015
SD49,45.28720093,-98.0542984
SD50,44.53089905,-99.74749756
SD52,43.71409988,-98.00869751
SD53,42.90639877,-96.81079865
SD54,45.4618988,-98.64320374
SD55,44.31579971,-98.27330017
SD56,44.86660004,-99.61710358
SD57,44.5666008,-100.75
SD58,43.18190002,-99.29329681
SD59,45.53329849,-102.814003
SD60,45.40000153,-102.7959976
SD61,43.01670074,-97.86699677
SD62,45.25,-98.16699982
SD63,43.7621994,-103.6080017
SD64,44.57970047,-96.90080261
SD65,45.43769836,-96.99980164
SD66,43.97330093,-101.9520035
SD67,44.05160141,-96.59200287
SD68,43.38470078,-103.4309998
SD69,43.78329849,-101.8960037
SD70,43.8871994,-103.4260025
SD71,43.11660004,-103.3669968
SD72,44.84999847,-102.5839996
SD73,44.52080154,-101.5930023
SD74,45.99549866,-100.3759995
SD75,43.59109879,-98.45200348
SD76,45.82939911,-103.9449997
SD77,44.00030136,-103.0179977
SD78,43.9015007,-99.87889862
SD79,45.20140076,-99.8361969
SD80,45.54579926,-100.4489975
SD81,43.9314003,-100.3150024
SD82,45.42499924,-96.86699677
SD83,44.21559906,-97.60749817
SD84,44.26580048,-98.12039948
SD86,43.773039,-103.593806
SD87,43.38439941,-98.83560181
SD88,45.38909912,-102.0029984
SD89,43.77059937,-99.20749664
SD90,44.46720123,-103.7870026
SD91,44.46839905,-103.8119965
SD92,43.69829941,-98.02149963
SD93,44.86420059,-99.60639954
SD94,44.99300003,-96.47699738
SD96,43.17580032,-97.084198
SD97,43.87779999,-100.3619995
SD98,44.46250153,-102.552002
SD99,43.625,-96.75029755
SDAA,-22.33909988,-47.35929871
SDAB,-21.09361076,-50.48138809
SDAC,-23.47444344,-46.52194214
SDAD,-21.69479942,-51.09730148
SDAE,-22.58361053,-47.89611053
SDAF,-22.15670013,-47.71929932
SDAG,-22.97529984,-44.30709839
SDAH,-23.49333382,-46.84805679
SDAI,-22.75580025,-47.26940155
SDAJ,-22.5967,-54.0811
SDAK,-22.2965,-46.8556
SDAL,-21.815201,-47.900678
SDAM,-22.85919952,-47.10820007
SDAN,-22.24555588,-48.25777817
SDAO,-14.0242,-56.5412
SDAP,-23.5652771,-46.64277649
SDAQ,-23.634496,-46.640063
SDAR,-22.748611,-46.685555
SDAS,-21.27569962,-51.28319931
SDAT,-23.563145,-46.561871
SDAU,-19.4685,-52.6214
SDAV,-23.63194466,-46.7136116
SDAW,-23.59111023,-46.68500137
SDAX,-23.54000092,-46.64916611
SDAY,-21.467199,-48.367199
SDAZ,-22.20555687,-43.09500122
SDBA,-20.87722206,-47.58555603
SDBB,-20.90040016,-48.47330093
SDBC,-23.48749924,-46.85749817
SDBE,-2.208,-48.8146
SDBF,-23.51222229,-46.67083359
SDBG,-23.00611115,-43.34722137
SDBH,-23.59499931,-46.70999908
SDBI,-21.28194427,-50.32694244
SDBJ,-23.70944405,-47.42555618
SDBK,-22.93950081,-48.4679985
SDBL,-23.56361008,-46.65416718
SDBM,-23.56805611,-46.64166641
SDBN,-23.68611145,-47.55749893
SDBO,-19.466255,-44.372855
SDBP,-15.738119,-51.115982
SDBQ,-3.741922,-38.480087
SDBR,-23.5961113,-46.68527985
SDBS,-23.57583237,-46.68694305
SDBT,-23.5447216,-46.63555527
SDBU,-21.6433,-53.3106
SDBV,-24.87083244,-47.7583313
SDBW,-23.543263,-46.650276
SDBX,-15.7981,-47.8123
SDBY,-22.06920052,-48.70640182
SDBZ,-23.50527763,-46.84472275
SDCA,-24.03619957,-48.3567009
SDCB,-23.88777733,-46.42777634
SDCC,-21.22,-50.41
SDCD,-21.14920044,-48.98870087
SDCE,-17.43833351,-44.93694305
SDCF,-23.58472252,-46.67139053
SDCG,-3.467929508,-68.92041206
SDCH,-23.64305687,-46.73611069
SDCI,-22.28166771,-41.71749878
SDCJ,-17.6914,-53.58342
SDCK,-23.58222198,-46.68222046
SDCL,-23.15416718,-49.20888901
SDCM,-12.86333275,-46.16249847
SDCN,-22.91722107,-43.26944351
SDCO,-23.47800064,-47.49000168
SDCP,-22.73666763,-46.74638748
SDCQ,-23.59305573,-46.85277939
SDCR,-24.07111168,-46.82944489
SDCS,-16.09194374,-39.41277695
SDCT,-22.22861099,-46.97000122
SDCU,-22.55416679,-42.11500168
SDCV,-23.56500053,-46.65361023
SDCW,-20.32611084,-48.82833481
SDCX,-22.94972229,-43.18027878
SDCY,-23.59194374,-46.68694305
SDCZ,-22.93611145,-44.09860992
SDDA,-23.64222145,-46.53277969
SDDB,-22.61249924,-50.09555435
SDDC,-22.66670036,-43.29610062
SDDD,-17.8615,-55.78457
SDDE,-8.0097,-61.7761
SDDF,-23.60777855,-46.70055771
SDDG,-23.53861046,-46.66249847
SDDH,-23.58749962,-46.68083191
SDDJ,-20.84889984,-50.07939911
SDDK,-22.48277855,-49.98389053
SDDL,-23.30750084,-47.93388748
SDDM,-22.9467,-43.1981
SDDN,-20.92499924,-51.38199997
SDDO,-22.90416718,-43.17527771
SDDP,-23.56749916,-46.64583206
SDDQ,-11.69435,-45.51127
SDDR,-21.46050072,-51.60689926
SDDS,-8.34115,-65.70935
SDDT,-22.38777733,-41.77249908
SDDU,-22.13100052,-48.31930161
SDDV,-21.12689972,-48.84469986
SDDW,-23.92111015,-46.21583176
SDDX,-19.8880558,-50.51416779
SDDY,-23.823611,-46.367778
SDDZ,-22.696742,-51.332565
SDEA,-23.5830555,-46.68388748
SDEB,-23.061943,-45.782501
SDEC,-16.95611,-53.57
SDED,-22.4402771,-47.70166779
SDEE,-23.57027817,-48.86333466
SDEF,-23.62333298,-46.69610977
SDEG,-22.4666996,-51.20080185
SDEH,-22.37805557,-47.32500076
SDEI,-23.503365,-46.844429
SDEJ,-23.66583252,-48.07361221
SDEK,-23.73583221,-45.74694443
SDEL,-23.60027885,-46.55472183
SDEM,-22.10111046,-51.45166779
SDEN,-27.1665,-48.6218
SDEO,-21.87859917,-48.65940094
SDEP,-21.77429962,-52.14379883
SDEQ,-23.53305626,-46.60333252
SDER,-20.76499939,-50.85694504
SDES,-20.7602787,-47.86194229
SDET,-23.10472107,-47.72444534
SDEU,-23.38472176,-46.83166885
SDEV,-23.49972153,-46.62277985
SDEW,-23.54138947,-46.22916794
SDEX,-12.5811,-45.8261
SDEY,-23.68888855,-46.60527802
SDEZ,-23.57250023,-46.69889069
SDFA,-20.67639923,-51.03079987
SDFB,-20.42309952,-48.56719971
SDFC,-20.48859978,-49.18809891
SDFD,-20.27659988,-50.21559906
SDFE,-22.06805611,-56.70249939
SDFF,-21.8544445,-48.29583359
SDFG,-22.65888977,-44.4655571
SDFH,-21.44400024,-47.3708992
SDFI,-21.65460014,-48.2663002
SDFJ,-22.95156,-47.76002
SDFK,-22.06888962,-52.15888977
SDFL,-23.57111168,-48.28333282
SDFM,-22.28888893,-52.25583267
SDFN,-23.47500038,-49.54388809
SDFO,-23.46555519,-46.86000061
SDFP,-23.53777885,-46.64583206
SDFQ,-22.94444466,-43.18166733
SDFS,-22.09222221,-48.3469429
SDFT,-22.41444397,-46.80888748
SDFU,-21.87055588,-52.16305542
SDFV,-23.52166748,-46.66722107
SDFW,-23.57666779,-46.68777847
SDFX,-9.157090187,-40.93769836
SDFY,-21.63138962,-50.80888748
SDFZ,-23.50916672,-46.68111038
SDGA,-23.95499992,-46.20138931
SDGB,-20.27694321,-48.1819458
SDGC,-22.18359947,-49.65610123
SDGD,-22.99416733,-48.56833267
SDGE,-23.61094,-46.5707
SDGF,-22.36722183,-49.94694519
SDGH,-20.51105,-48.5927
SDGI,-22.92277718,-46.90694427
SDGJ,-21.91222191,-49.85749817
SDGK,-21.49472237,-50.73389053
SDGL,-22.87888908,-44.2761116
SDGM,-23.65416718,-46.71666718
SDGO,-23.45444489,-46.48583221
SDGP,-23.22444344,-48.79611206
SDGQ,-23.56277847,-46.6558342
SDGR,-21.2630558,-50.6530571
SDGS,-23.58555603,-46.68027878
SDGT,-22.52499962,-50.04583359
SDGU,-21.40444374,-48.30333328
SDGV,-23.59944344,-46.83250046
SDGW,-23.58666611,-46.67472076
SDGX,-23.62694359,-46.70777893
SDGY,-20.92749977,-50.74333191
SDGZ,-23.54888916,-46.77222061
SDHA,-23.51333237,-46.64416885
SDHB,-23.54805565,-46.76833344
SDHC,-21.87194443,-49.98027802
SDHD,-22.89444351,-43.11583328
SDHE,-22.49250031,-46.84361267
SDHG,-23.48166656,-46.7780571
SDHH,-22.75749969,-47.15805435
SDHI,-23.59499931,-46.65166855
SDHJ,-23.47277832,-46.6202774
SDHK,-23.663,-46.5078
SDHL,-22.97563553,-43.2179184
SDHM,-23.59527779,-46.7452774
SDHN,-23.60805511,-46.69694519
SDHO,-23.65549,-46.52876
SDHQ,-23.56749916,-46.5047226
SDHS,-23.24277878,-45.9327774
SDHT,-23.55805588,-46.65750122
SDHU,-22.95166779,-43.16583252
SDHV,-23.60027885,-46.71500015
SDHW,-23.6072216,-46.63444519
SDHX,-30.75022,-51.53543
SDHY,-23.5567,-46.6613
SDHZ,-22.90416718,-47.06777954
SDI,-5.627138889,146.4627778
SDIA,-23.54583359,-46.6297226
SDIB,-22.15810013,-46.77529907
SDID,-24.1352787,-49.32833481
SDIE,-23.58944,-46.87917
SDIF,-19.78655,-43.951565
